URL,Video File, recorded  indoors?__yes, recorded indoors__ green screen, recorded indoors__Car, recorded indoors__Doctor's office,recorded indoors__Home, recorded indoors__Studio , name of a medication?__yes,medication__ Benzos, medication__ Citalopram, medication__ Cymbalta, medication__ Dexedrine,medication__ Fluoxetine ,medication__ Lamictal, medication__ Lexapro,medication__ Lexapro and Prozac , medication__ Seroquel ,medication__ Vibryd, medication__ Xanax,medication__ Zoloft,medication__NAN,Analyze the tone pitch and emotional expression of the speaker's voice in the audio Based on your analysis categorize the overall sentiment: __ sad,Analyze the tone pitch and emotional expression of the speaker's voice in the audio Based on your analysis categorize the overall sentiment :__Stressed ,Analyze the tone pitch and emotional expression of the speaker's voice in the audio Based on your analysis categorize the overall sentiment :__Happy,Analyze the tone pitch and emotional expression of the speaker's voice in the audio Based on your analysis categorize the overall sentiment : _Neutral ,swearing or profanity __yes," swearing or profanity __ ""f"" word","swearing or profanity __""shit""",swearing or profanity __NAN,Female,Male,Adult,Teenage,person in the video__Content creator/influencer, person in the video__ healthcare professional , person in the video __Unclear,suicidal thoughts in the video __yes, encourage viewers to seek professional help or consult a healthcare provider__yes, improvement after stopping the medication__yes,try multiple medications __yes,try multiple medications __ Effexor and Lexapro, try multiple medications __Lexapro and Prozac,try multiple medications__ Lexapro and Zoloft,try multiple medications __ Zoloft and Prozac ,try multiple medications __Citalopram , try multiple medications __NAN, try multiple medications__Zoloft , try multiple medications __Zoloft and Prozac,How 3 were the side effects mentioned by the user while using the medication?_flag,Does the speaker indicate whether side effects -1 or 1 over time?_flag,"Does the speaker mention cognitive side effects (e.g., memory loss, difficulty concentrating)?_flag_yes","Does the speaker mention any sexual side effects (e.g., decreased libido)?_flag_yes",Is there mention of weight gain or weight loss due to medication?_desc,Does the speaker mention how long withdrawal symptoms lasted?_flag_yes,Does the speaker mention how long withdrawal symptoms lasted?_desc_15 weeks,Does the speaker mention how long withdrawal symptoms lasted?_desc_2 weeks,Does the speaker mention how long withdrawal symptoms lasted?_desc_52+ weeks,Does the speaker mention how long withdrawal symptoms lasted?_desc_NAN,"Based on the user's description, how severe were the withdrawal symptoms they experienced?_flag",Views,Likes,Comments,Description,Channel Name,Published At,Subscriber Count,Video Count,"Did the user report physical side effects (e.g., nausea, fatigue, dizziness)?_flag","Did the user report psychological side effects (e.g., anxiety, numbness, agitation)?_flag",Did the user report overall improvement while on medication?_flag,Did the user stop taking antidepressants?_flag,"After stopping antidepressants, did the user experience withdrawal symptoms?_flag","After stopping antidepressants, did the user experience withdrawal symptoms?_desc",What was the stated reason for starting antidepressants? Has the user mentioned it?_desc,What was the overall outcome described by the user?_desc,What antidepressant medication(s) does the user mention by name?_desc,Does the user mention dosage of medication?_flag,Does the user mention dosage of medication?_desc,Does the user mention a change in medication dosage? Specify details if yes_flag,Does the user mention a change in medication dosage? Specify details if yes_desc,Did the user mention length of usage for medication?_flag,Did the user mention length of usage for medication?_desc,"What alternative treatments did the user try, if any?_desc",chills,dizziness.1,dry mouth,fatigue,feeling sick,headaches,increased sweating,leg discomfort,loss of appetite,sexual dysfunction,shaking,sweating,tremors,vomiting,weight gain,brain fog,brain zaps,cold sweats,difficulty sleeping,hair loss.1,increased appetite,nausea.1,physical pain,restlessness,sexual dysfunction.1,shaking.1,sweating.1,tremors.1,weight gain.1,anxiety,blunted,depersonalization,depression,panic attacks,suicidal,vivid dreams,zombie,blunted,brain fog,memory loss,numb,suicidal,suicidal
https://www.youtube.com/watch?v=tC0LqHnV9OQ,Quitting Mirtazapine (Remeron) after 40 years!  Pt.mkv,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,3,1,1,-1,0,-1,-1,-1,-1,1,1,4743,,188,"After 40 years of meditation for mental health, I'm quitting
Hopefully sharing my journey will encourage and help others

It's ok to break free from the norm, and learn healthy positive solutions, and ways to nurture our minds and bodies

Please drop a comment below with any relevant questions, topic, etc I might be able to share my views on

Here's a list of some of the channels, I've used content from, to help me on my health journey, if you check them out, please say I sent you and share some love

Dr Berg
https://youtube.com/@DrEricBergDC?si=J_Cus9Se8Qrg8PEF

Dr Boz
https://youtube.com/@DoctorBoz?si=OXzsTTwWFhKEgSSW

Dr KenDBerry
https://youtube.com/@DoctorBoz?si=OXzsTTwWFhKEgSSW

Dr Becky Gillaspe
https://youtube.com/@beckygillaspy?si=oKK2G3KHnC7Fym8a

Joey from better ideas, bob on life coaching
https://youtube.com/@betterideas?si=XpDssydZw6nL-SuT

Lillie Kane Carnivore lifestyle coach (and nutcase)
https://youtu.be/wryJoAcIlto?si=jOj_4qbA4GoX6qA6",Ralfy Customs,2014-10-20T07:36:24Z,17200,1094,1,1,-1,1,1,brain zaps,Depression,-1,Sertraline,1,", 50mg.",1,Decrease,1,3,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
https://www.youtube.com/shorts/CLJ3sIyaWro,Side effects I’ve experienced from antipsychotics.webm,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,0,32983,1795,135,"MEDICAL KETO RESOURCES
You can learn more about medical keto for mental illnesses on the Metabolic Mind YouTube channel (@metabolicmind) and on their website https://www.metabolicmind.org/

You can also learn more about metabolic health and mental illness from the book 'Brain Energy' by Dr. Christopher Palmer - https://brainenergy.com/

You can find more about my keto coach Nicole Laurent and her work on her website:
https://www.mentalhealthketo.com/

OUR PICK FOR TESTING KETONES 
The Keto Mojo blood glucose and ketone monitor was our top pick for accurately testing ketone levels. You can save 15% off monitor kits purchases and help support this content by using our affiliate link, thanks!: https://shop.keto-mojo.com/discount/nji98uhbvgy76tfc?rfsn=7812923.a84dcd1&utm_source=refersion&utm_medium=affiliate&utm_campaign=7812923.a84dcd1

HELP SUPPORT THE CHANNEL
We depend on the support of our audience to create this valuable resource. If you have found our content helpful, please consider supporting us today. Your contribution can make a huge difference and enable us to continue providing valuable resources to those living with mental illness.
• One-time donation: https://donate.stripe.com/9AQ6oV5S0eft5568ww
• Monthly donation: https://www.patreon.com/livingwellwithschizophrenia

JOIN OUR ONLINE PEER SUPPORT COMMUNITY
Join a welcoming community of your peers and find comfort in sharing your experiences. By joining our community, you can benefit from the support of others who understand what you’re going through. We offer live weekly facilitated video peer support groups and text channels to communicate about a wide range of topics. Join today and start feeling less alone with what you’re going through.
• Schizophrenia Peer Support Community: https://www.schizophreniapeersupport.com
• General Mental Illness Peer Support Community: https://www.onlinepeersupport.com

#schizophrenia #schizoaffective #schizoaffectivedisorder #mentalhealth #mentalillness #metabolichealth #keto #metabolichealth #medicalketo",Lauren Kennedy West,2018-12-11T17:55:22Z,333000,436,-1,-1,,,,.,,,,-1,,-1,,0,.,Ketogenic therapy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/S7Jjvm6l9Kc,Side Effects of SSRI_s You Need to know!.webm,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,1,0,24517,455,40,"In this video, we explore the common and lesser-known side effects of SSRIs, or selective serotonin reuptake inhibitors, which are often prescribed to treat depression and anxiety. If you're considering starting SSRIs or are already on them, it's important to understand how SSRIs affect your body. We’ll dive into common SSRI side effects, including weight gain, emotional changes, sexual side effects, and how long-term SSRI use can impact your health.

Many people experience SSRI withdrawal symptoms when discontinuing the medication, so we’ll discuss how to manage SSRI withdrawal safely. If you're dealing with anxiety or depression, SSRIs can be an effective treatment, but it's crucial to weigh the pros and cons of antidepressant use. We'll also cover how antidepressants work, the risks associated with taking SSRIs, and how to address side effects like weight changes, emotional blunting, and other physical reactions.

If you've ever wondered how SSRIs interact with your mental health and body, this video is for you. We’ll also talk about managing SSRI side effects and how to discuss potential risks with your doctor. Understanding these antidepressant side effects can help you make informed decisions about your mental health treatment and manage the impact of SSRI medications on your daily life.

Stay tuned to learn more about the side effects of SSRI medications and how to approach your depression treatment plan with confidence. Whether you're new to antidepressants or have been taking them for a while, this guide will provide valuable insights.

#ssri #anxiety #anxietyhealing #anxietyanddepression #anxietytips #anxietydisorders #anxietyrelief #anxietysymptoms",Mari Llewellyn,2017-10-20T21:16:14Z,256000,796,1,-1,0,0,0,in this clip.,,,"The user mentions SSRIs as a class of antidepressants, but no specific medication names are mentioned.",-1,,-1,,0,.,in this clip.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/qIhYwajkFsc,SSRI Antidepressant Myths 💊 #shorts.webm,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,0,16482,328,156,"SSRI's are ""selective serotonin reuptake inhibitor"" medications that are used to treat anxiety and depression. They are one of the most common types of mental health meds prescribed. In this shorts, I discuss common myths about them.

Hello! I’m Dr. Jen. I'm a Board-Certified Family Physician, on-air health expert, and video creator. Welcome to my YouTube Channel and thank you for watching this video! Let me know what you think and please subscribe to my channel above https://youtube.com/drjencaudle. 

Please join my channel memberships to access special perks:
https://www.youtube.com/channel/UCLpPdayeUfDyh6jg3oN-GIg/join

Subscribe to Dr. Jen's Daily Health Tips for daily health tips emailed directly to your inbox! Sign up for a 7-day free trial: Subscribe here: https://swiy.co/Dr-Jens-Daily-Health-Tips

Also, I'm a physician who LOVES social media, so please connect with me on the following:

https://instagram.com/drjencaudle
https://vm.tiktok.com/ZMdmG1PNG/
https://facebook.com/drjencaudle
https://twitter.com/drjencaudle
https://linkedin.com/in/drjencaudle

Please sign up for my free health newsletter at https://drjencaudle.com!

Thanks a bunch, and see you soon!
xo Dr. Jen

#shorts #antidepressant #anxiety #depression #ssri",Dr. Jen Caudle,2014-10-09T23:09:33Z,355000,2810,-1,-1,,,,.,,,,-1,,-1,,0,.,None mentioned.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/CmVjy39smuE,Stop taking pills for THIS! #psychiatry #psychiatr.webm,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,0,22933,1145,93,,Dr. Josef,2022-12-12T01:47:38.250201Z,121000,916,-1,1,1,1,-1,.,Anxiety and Panic Attacks.,Mixed Outcome,Lexapro,1,", 10mg.",-1,,1,6,Therapy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.youtube.com/shorts/Rv8vX6t7HDQ,Struggling with med withdrawal.webm,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,0,-1,-1,0,-1,-1,-1,-1,1,0,49275,2739,282,"MEDICAL KETO RESOURCES
You can learn more about medical keto for mental illnesses on the Metabolic Mind YouTube channel (@metabolicmind) and on their website https://www.metabolicmind.org/

You can find more about my keto coach Nicole Laurent and her work on her website:
https://www.mentalhealthketo.com/

You can also learn more about metabolic health and mental illness from the book 'Brain Energy' by Dr. Christopher Palmer - https://brainenergy.com/

HOW TO TEST YOUR KETONES (important for medical keto!)
• The Keto Mojo blood glucose and ketone monitor is a finger prick blood test to accurately measure ketone and glucose levels. You can save 15% off monitor kits purchases and help support this content by using our affiliate link, thanks!: https://shop.keto-mojo.com/discount/nji98uhbvgy76tfc?rfsn=7812923.a84dcd1&utm_source=refersion&utm_medium=affiliate&utm_campaign=7812923.a84dcd1

• The SiBio continuous ketone monitor is a wearable device we have been using to get accurate and continuous ketone levels. You can save 15% using the coupon code “LIVINGWELL15” and help support this content by using our affiliate link, thanks!: https://www.sibiosensor.com/?ref=livingwellwithschizophrenia&utm_medium=affiliate&utm_source=goaffpro%26utm_medium 

HELP SUPPORT THE CHANNEL
We depend on the support of our audience to create this valuable resource. If you have found our content helpful, please consider supporting us today. Your contribution can make a huge difference and enable us to continue providing valuable resources to those living with mental illness.
• One-time donation: https://donate.stripe.com/9AQ6oV5S0eft5568ww
• Monthly donation: https://www.patreon.com/livingwellwithschizophrenia

JOIN OUR ONLINE PEER SUPPORT COMMUNITY
Join a welcoming community of your peers and find comfort in sharing your experiences. By joining our community, you can benefit from the support of others who understand what you’re going through. We offer live weekly facilitated video peer support groups and text channels to communicate about a wide range of topics. Join today and start feeling less alone with what you’re going through.
• Schizophrenia Peer Support Community: https://www.schizophreniapeersupport.com

MENTAL HEALTH APPAREL
Wear your support for mental health! Our t-shirts, sweaters, and mugs not only spread awareness but also help support this channel. Pick up some mental health apparel today and make a statement while making a difference.
https://livingwell.myspreadshop.com/

SPEAKING & CONSULTING
Looking for an expert speaker or consultant for your upcoming event or project? With years of experience and a passion for mental health advocacy, I can provide the insight and inspiration you need to make a positive impact. Visit my speaking website to learn more!
https://www.laurenkennedywest.com/

SOCIALS
Instagram: https://www.instagram.com/livingwellwithschizophrenia/
TikTok: https://www.tiktok.com/@livingwellschizophrenia
Twitter: https://twitter.com/LWSchizophrenia
Website: https://www.livingwellwithschizophrenia.org

#schizophrenia #schizoaffective #schizoaffectivedisorder #mentalhealth #mentalillness #metabolichealth #medication",Lauren Kennedy West,2018-12-11T17:55:22Z,333000,436,-1,-1,0,1,1,Not Mentioned,,0,,-1,,-1,,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/0trY5ughurY?feature=share,Surviving Akathisia. 💔 Facebook memories 💔.webm,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,3,0,-1,-1,0,-1,-1,-1,-1,1,0,35038,2312,72,,Karat,2021-06-23T22:45:28.236473Z,91700,1460,,,-1,0,0,in the video.,,Negative Outcome,,-1,,-1,,,The video mentions the journey started in 2016.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/Blp_kwDqBk8,Surviving Pregnancy with Zopiclone Withdrawal #zop.webm,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,1,5933,192,19,"I took Zopiclone for morning sickness in my first trimester, unaware of the risks... #zopiclone #shareyourdrugstory #psychiatricmedications #psychmeds",Dr. Josef,2022-12-12T01:47:38.250201Z,121000,916,,,,,,. The user experienced withdrawal symptoms after stopping zopiclone.,,Still Ongoing,zopiclone,-1,,-1,,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/-A2eZE49WdY,Taking an Antidepressant.webm,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,0,11558,611,67,Taking antidepressants feels like THIS? #antidepressant #psychiatry #psychiatrist,Dr. Josef,2022-12-12T01:47:38.250201Z,121000,916,-1,1,-1,0,0,in the video.,,Negative Outcome,,-1,,-1,,0,.,alternative treatments are mentioned.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=gP1i93Gh0Ng,Taking antidepressants for depression ｜ Rosie_s Me.mkv,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,1,3532,61,3,Rosie talks about how antidepressants have played a part in her recovery from depression.,"Mind, the mental health charity",2007-09-10T21:07:46Z,46700,472,1,1,-1,1,1,brain zaps,"Depression, anxiety",-1,Citalopram,1,", 20mg.",-1,,1,2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=VDjLpUcnoZI,Taking Antidepressants For The First Time.mkv,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,1,1461496,36290,4295,"“I did write some sad songs in college and maybe that was a good outlet but maybe not good enough.”

Check out more awesome videos at BuzzFeedVideo!
http://bit.ly/YTbuzzfeedvideo

Learn more about mental health week - 
http://www.buzzfeed.com/bensmith/why-were-doing-mental-health-week#.vnAzxA7bY

MUSIC
Live Via Satellite
Licensed via Warner Chappell Production Music Inc. 

SFX provided by Audioblocks. 
(https://www.Audioblocks.com)

Footage provided by VideoBlocks
http://vblocks.co/x/BuzzFeedYouTube


Made by BFMP www.buzzfeed.com/videoteam

BASED ON THIS BUZZFEED POST:
www.buzzfeed.com/jerrysoda/antidepressed

GET MORE BUZZFEED:
www.buzzfeed.com/videoteam
www.facebook.com/buzzfeedvideo
www.instagram.com/buzzfeedvideo
www.buzzfeed.com/video
www.youtube.com/buzzfeedvideo
www.youtube.com/buzzfeedyellow
www.youtube.com/buzzfeedblue
www.youtube.com/buzzfeedviolet

BUZZFEED VIDEO
BuzzFeed Motion Picture’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily! Subscribe to BuzzFeedVideo today! http://bit.ly/YTbuzzfeedvideo",BuzzFeedVideo,2011-08-10T21:27:29Z,19800000,8069,1,1,1,1,1,brain zaps,Depression,0,,-1,,-1,,0,specific timeframe is mentioned.,He doesn't mention any alternative treatments in this video.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=cGVw9xDa5AI&pp=ygUyVGhlIEFudGlkZXByZXNzYW50IERpYXJpZXMgLSBEYXkgMiAoU2VydHJhbGluZSA1MG0%3D,The Antidepressant Diaries - Day 2 (Sertraline 50m).mkv,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,2,9252,96,26,"New series documenting my experience with antidepressant Selective serotonin reuptake inhibitor (SSRI) medication. This is the second day. 
Playlist for this series: https://www.youtube.com/playlist?list=PLAGI3eBGzlF0A2rBciVVWkbH2iilBXc3V

Limmy GQ Article: http://www.gq-magazine.co.uk/article/limmy-comedian-fighting-depression

Facebook: https://www.facebook.com/channel.fadge
Twitter: https://twitter.com/ChannelFadge
My gaming channel: https://www.youtube.com/channel/UCE-95sm4jopqt5QXjWBZ77A",Channel Fadge,2015-02-13T13:19:01Z,2460,520,1,1,-1,1,1,brain zaps,Depression,-1,Citalopram,1,", 20mg.",-1,,1,6,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=VLkaxYQtYOU&pp=ygUXVGhlIEJlbmVmaXRzIG9mIFRoZXJhcHk%3D,The Benefits of Therapy.webm,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,0,3988,117,21,"Have you or someone you know struggled with mental illness? I started my mental health recovery journey in 2012 by talking to my doctor, finding an antidepressant that worked for me, and getting into therapy. Here’s part one of my story where I talk about how beneficial I found working with a therapist to be.

QUESTION: What have been your experiences with therapy and counseling?

JOIN the IMAGINE-Nation by clicking SUBSCRIBE!

MUSIC:
""Show Your Moves"" by Kevin MacLeod (incompetech.com)
“I Am Running Down the Long Hallway of Viewmont Elementary” by Chris Zabriskie is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://chriszabriskie.com/honor/
Artist: http://chriszabriskie.com/

Thanks for LIKING/FAVORITING/SUBSCRIBING/SHARING! I love you guys!

Check out my weekly blog every Wednesday at http://imagininghappenings.wordpress.com

Let’s be social!

TWITTER: @iIMAGINEblank
FACEBOOK: http://facebook.com/iIMAGINEblank
GOOGLE+: Kaitlyn Pendleton
INSTAGRAM: @iIMAGINEblank
PINTEREST: http://www.pinterest.com/iIMAGINEblank/
EMAIL: iIMAGINEemail@gmail.com

Channel: http://youtube.com/iIMAGINEblank

Hello Youtube. Kaitlyn here. And iIMAGINEblank is the place where my crazy brain explodes on the Internet with imaginings for you! Mermaids! Magical kitties! School tips! Uncle Joe-Bobs! Bikinis! Dating advice! And generally me embarrassing myself in public so you don't have to! 

SUBSCRIBE for a new VIDEO every THURSDAY!!!!

Imagination is a blank check, what will you do with it?

Hearts x infinity
-Kaitlyn",iIMAGINEblank,2011-07-21T13:29:55Z,25700,594,0,0,0,0,0,,,,,-1,,-1,,0,,Therapy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/CH8WVtr-W8Q?feature=share,The Dangers of Psychiatric Pills #shareyourdrugsto.webm,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,1,4001,377,54,"Instead of fixing my original problem, creating other ones much bigger until the point I forgot why I was taking psychiatric drugs anyway #shareyourdrugstory #polypharmacy #psychmeds #informedconsent",Dr. Josef,2022-12-12T01:47:38.250201Z,121000,916,1,1,-1,1,1,brain zaps,,-1,,-1,,-1,,0,.,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/shorts/BcanLo2-7GU,The DARK SIDE of Antidepressants.webm,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,0,8145,622,16,#antidepressant #shorts #cultureapothecary #alexclark #health #mentalhealth #mentalhealthawareness #short #viral,Real Alex Clark,2020-03-18T22:41:27.824853Z,537000,3041,0,0,0,0,0,.,,,,-1,,-1,,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/W0Y1SZrQ3JY,The Emotional Cost of Lexapro #psychiatrictreatmen.webm,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,0,22192,723,129,"My provider wouldn't talk about that being a side effect, it was a ""me"" problem. #psychiatrictreatment #psychmeds #antidepressant #psychiatry #shareyourdrugstory #lexapro",Dr. Josef,2022-12-12T01:47:38.250201Z,121000,916,,,0,0,0,in this video clip.,Depression and anxiety.,,,-1,,-1,,,The user mentions long-term medication use but doesn't specify a duration.,in this video clip.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/q85nTorqowI,The most common thing one therapist notices with B.webm,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,0,36284,2291,135,"Licensed therapist Kier Gaines talks about the ""burden"" fear Black men carry and how he works with them to unpack it.",DCP Entertainment,2018-08-06T23:13:47Z,115000,1489,-1,-1,-1,1,0,.,Depression.,Negative Outcome,,-1,,-1,,0,.,in the video.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
